dens densp densn dense densm mup mun mue xm vsigma vomega vrho E Eh El P Ph Pl
0.933561 0.134259 0.799302 0.076248 0.0580108 2257.04 2515.9 258.862 95.1237 0.898697 2.06162 -0.0118591 1438.46 1411.58 26.8743 910.288 902.407 7.8802
0.933611 0.134266 0.799345 0.0762519 0.0580143 2257.15 2516.01 258.866 95.1197 0.898701 2.06173 -0.0118585 1438.58 1411.71 26.8762 910.393 902.512 7.88079
0.933661 0.134274 0.799388 0.0762557 0.0580178 2257.26 2516.13 258.871 95.1156 0.898705 2.06185 -0.0118579 1438.71 1411.83 26.8781 910.499 902.617 7.88137
0.933711 0.134281 0.79943 0.0762596 0.0580213 2257.36 2516.24 258.875 95.1116 0.89871 2.06196 -0.0118573 1438.84 1411.96 26.88 910.604 902.722 7.88196
0.933761 0.134288 0.799473 0.0762635 0.0580248 2257.47 2516.35 258.879 95.1075 0.898714 2.06207 -0.0118566 1438.96 1412.08 26.8819 910.709 902.827 7.88255
0.933811 0.134296 0.799515 0.0762673 0.0580284 2257.58 2516.46 258.884 95.1035 0.898718 2.06218 -0.011856 1439.09 1412.2 26.8839 910.815 902.932 7.88313
0.933861 0.134303 0.799558 0.0762712 0.0580319 2257.69 2516.58 258.888 95.0995 0.898723 2.06229 -0.0118554 1439.21 1412.33 26.8858 910.92 903.037 7.88372
0.933911 0.13431 0.7996 0.076275 0.0580354 2257.8 2516.69 258.893 95.0954 0.898727 2.0624 -0.0118548 1439.34 1412.45 26.8877 911.026 903.142 7.8843
0.933961 0.134318 0.799643 0.0762789 0.0580389 2257.91 2516.8 258.897 95.0914 0.898731 2.06251 -0.0118542 1439.46 1412.58 26.8896 911.131 903.247 7.88489
0.934011 0.134325 0.799686 0.0762827 0.0580425 2258.02 2516.92 258.901 95.0873 0.898736 2.06262 -0.0118535 1439.59 1412.7 26.8915 911.237 903.351 7.88548
0.934061 0.134333 0.799728 0.0762866 0.058046 2258.12 2517.03 258.906 95.0833 0.89874 2.06273 -0.0118529 1439.72 1412.82 26.8934 911.342 903.456 7.88606
0.934111 0.13434 0.799771 0.0762905 0.0580495 2258.23 2517.14 258.91 95.0793 0.898744 2.06284 -0.0118523 1439.84 1412.95 26.8953 911.448 903.561 7.88665
0.934161 0.134347 0.799813 0.0762943 0.058053 2258.34 2517.26 258.914 95.0752 0.898748 2.06295 -0.0118517 1439.97 1413.07 26.8972 911.553 903.666 7.88724
0.934211 0.134355 0.799856 0.0762982 0.0580565 2258.45 2517.37 258.919 95.0712 0.898753 2.06306 -0.0118511 1440.09 1413.19 26.8991 911.659 903.771 7.88782
0.934261 0.134362 0.799898 0.076302 0.0580601 2258.56 2517.48 258.923 95.0671 0.898757 2.06317 -0.0118504 1440.22 1413.32 26.901 911.765 903.876 7.88841
0.934311 0.134369 0.799941 0.0763059 0.0580636 2258.67 2517.59 258.928 95.0631 0.898761 2.06329 -0.0118498 1440.35 1413.44 26.903 911.87 903.981 7.88899
0.93436 0.134377 0.799984 0.0763098 0.0580671 2258.78 2517.71 258.932 95.0591 0.898766 2.0634 -0.0118492 1440.47 1413.57 26.9049 911.976 904.086 7.88958
0.93441 0.134384 0.800026 0.0763136 0.0580706 2258.88 2517.82 258.936 95.055 0.89877 2.06351 -0.0118486 1440.6 1413.69 26.9068 912.081 904.191 7.89017
0.93446 0.134392 0.800069 0.0763175 0.0580742 2258.99 2517.93 258.941 95.051 0.898774 2.06362 -0.0118479 1440.72 1413.81 26.9087 912.187 904.296 7.89075
0.93451 0.134399 0.800111 0.0763213 0.0580777 2259.1 2518.05 258.945 95.0469 0.898779 2.06373 -0.0118473 1440.85 1413.94 26.9106 912.292 904.401 7.89134
0.93456 0.134406 0.800154 0.0763252 0.0580812 2259.21 2518.16 258.949 95.0429 0.898783 2.06384 -0.0118467 1440.97 1414.06 26.9125 912.398 904.506 7.89193
0.93461 0.134414 0.800197 0.076329 0.0580847 2259.32 2518.27 258.954 95.0389 0.898787 2.06395 -0.0118461 1441.1 1414.19 26.9144 912.503 904.611 7.89251
0.93466 0.134421 0.800239 0.0763329 0.0580882 2259.43 2518.39 258.958 95.0348 0.898791 2.06406 -0.0118455 1441.23 1414.31 26.9163 912.609 904.716 7.8931
0.93471 0.134429 0.800282 0.0763368 0.0580918 2259.54 2518.5 258.962 95.0308 0.898796 2.06417 -0.0118449 1441.35 1414.43 26.9182 912.715 904.821 7.89369
0.93476 0.134436 0.800324 0.0763406 0.0580953 2259.64 2518.61 258.967 95.0268 0.8988 2.06428 -0.0118442 1441.48 1414.56 26.9202 912.82 904.926 7.89427
0.93481 0.134443 0.800367 0.0763445 0.0580988 2259.75 2518.72 258.971 95.0227 0.898804 2.06439 -0.0118436 1441.6 1414.68 26.9221 912.926 905.031 7.89486
0.93486 0.134451 0.800409 0.0763483 0.0581023 2259.86 2518.84 258.975 95.0187 0.898809 2.0645 -0.011843 1441.73 1414.81 26.924 913.031 905.136 7.89544
0.93491 0.134458 0.800452 0.0763522 0.0581059 2259.97 2518.95 258.98 95.0147 0.898813 2.06461 -0.0118424 1441.85 1414.93 26.9259 913.137 905.241 7.89603
0.93496 0.134465 0.800495 0.076356 0.0581094 2260.08 2519.06 258.984 95.0106 0.898817 2.06473 -0.0118418 1441.98 1415.05 26.9278 913.243 905.346 7.89662
0.93501 0.134473 0.800537 0.0763599 0.0581129 2260.19 2519.18 258.989 95.0066 0.898822 2.06484 -0.0118411 1442.11 1415.18 26.9297 913.348 905.451 7.8972
0.93506 0.13448 0.80058 0.0763638 0.0581164 2260.3 2519.29 258.993 95.0026 0.898826 2.06495 -0.0118405 1442.23 1415.3 26.9316 913.454 905.556 7.89779
0.93511 0.134488 0.800622 0.0763676 0.0581199 2260.4 2519.4 258.997 94.9985 0.89883 2.06506 -0.0118399 1442.36 1415.42 26.9335 913.559 905.661 7.89838
0.93516 0.134495 0.800665 0.0763715 0.0581235 2260.51 2519.51 259.002 94.9945 0.898834 2.06517 -0.0118393 1442.48 1415.55 26.9354 913.665 905.766 7.89896
0.93521 0.134502 0.800708 0.0763753 0.058127 2260.62 2519.63 259.006 94.9905 0.898839 2.06528 -0.0118387 1442.61 1415.67 26.9374 913.771 905.871 7.89955
0.93526 0.13451 0.80075 0.0763792 0.0581305 2260.73 2519.74 259.01 94.9865 0.898843 2.06539 -0.011838 1442.74 1415.8 26.9393 913.876 905.976 7.90014
0.93531 0.134517 0.800793 0.076383 0.058134 2260.84 2519.85 259.015 94.9824 0.898847 2.0655 -0.0118374 1442.86 1415.92 26.9412 913.982 906.081 7.90072
0.93536 0.134524 0.800835 0.0763869 0.0581375 2260.95 2519.97 259.019 94.9784 0.898852 2.06561 -0.0118368 1442.99 1416.04 26.9431 914.088 906.186 7.90131
0.93541 0.134532 0.800878 0.0763908 0.0581411 2261.06 2520.08 259.023 94.9744 0.898856 2.06572 -0.0118362 1443.11 1416.17 26.945 914.193 906.291 7.9019
0.93546 0.134539 0.80092 0.0763946 0.0581446 2261.16 2520.19 259.028 94.9703 0.89886 2.06583 -0.0118356 1443.24 1416.29 26.9469 914.299 906.397 7.90248
0.93551 0.134547 0.800963 0.0763985 0.0581481 2261.27 2520.31 259.032 94.9663 0.898864 2.06594 -0.0118349 1443.37 1416.42 26.9488 914.405 906.502 7.90307
0.93556 0.134554 0.801006 0.0764023 0.0581516 2261.38 2520.42 259.037 94.9623 0.898869 2.06605 -0.0118343 1443.49 1416.54 26.9507 914.51 906.607 7.90366
0.935609 0.134561 0.801048 0.0764062 0.0581552 2261.49 2520.53 259.041 94.9583 0.898873 2.06617 -0.0118337 1443.62 1416.66 26.9527 914.616 906.712 7.90424
0.935659 0.134569 0.801091 0.07641 0.0581587 2261.6 2520.64 259.045 94.9542 0.898877 2.06628 -0.0118331 1443.74 1416.79 26.9546 914.722 906.817 7.90483
0.935709 0.134576 0.801133 0.0764139 0.0581622 2261.71 2520.76 259.05 94.9502 0.898882 2.06639 -0.0118325 1443.87 1416.91 26.9565 914.827 906.922 7.90542
0.935759 0.134583 0.801176 0.0764178 0.0581657 2261.82 2520.87 259.054 94.9462 0.898886 2.0665 -0.0118319 1444 1417.04 26.9584 914.933 907.027 7.906
0.935809 0.134591 0.801218 0.0764216 0.0581692 2261.93 2520.98 259.058 94.9421 0.89889 2.06661 -0.0118312 1444.12 1417.16 26.9603 915.039 907.132 7.90659
0.935859 0.134598 0.801261 0.0764255 0.0581728 2262.03 2521.1 259.063 94.9381 0.898894 2.06672 -0.0118306 1444.25 1417.28 26.9622 915.145 907.237 7.90718
0.935909 0.134606 0.801304 0.0764293 0.0581763 2262.14 2521.21 259.067 94.9341 0.898899 2.06683 -0.01183 1444.37 1417.41 26.9641 915.25 907.343 7.90776
0.935959 0.134613 0.801346 0.0764332 0.0581798 2262.25 2521.32 259.071 94.9301 0.898903 2.06694 -0.0118294 1444.5 1417.53 26.966 915.356 907.448 7.90835
0.936009 0.13462 0.801389 0.0764371 0.0581833 2262.36 2521.44 259.076 94.9261 0.898907 2.06705 -0.0118288 1444.62 1417.66 26.9679 915.462 907.553 7.90894
0.936059 0.134628 0.801431 0.0764409 0.0581869 2262.47 2521.55 259.08 94.922 0.898912 2.06716 -0.0118281 1444.75 1417.78 26.9699 915.567 907.658 7.90952
0.936109 0.134635 0.801474 0.0764448 0.0581904 2262.58 2521.66 259.084 94.918 0.898916 2.06727 -0.0118275 1444.88 1417.91 26.9718 915.673 907.763 7.91011
0.936159 0.134643 0.801517 0.0764486 0.0581939 2262.69 2521.77 259.089 94.914 0.89892 2.06738 -0.0118269 1445 1418.03 26.9737 915.779 907.868 7.9107
0.936209 0.13465 0.801559 0.0764525 0.0581974 2262.79 2521.89 259.093 94.91 0.898924 2.06749 -0.0118263 1445.13 1418.15 26.9756 915.885 907.973 7.91128
0.936259 0.134657 0.801602 0.0764563 0.0582009 2262.9 2522 259.098 94.9059 0.898929 2.06761 -0.0118257 1445.25 1418.28 26.9775 915.99 908.079 7.91187
0.936309 0.134665 0.801644 0.0764602 0.0582045 2263.01 2522.11 259.102 94.9019 0.898933 2.06772 -0.0118251 1445.38 1418.4 26.9794 916.096 908.184 7.91246
0.936359 0.134672 0.801687 0.0764641 0.058208 2263.12 2522.23 259.106 94.8979 0.898937 2.06783 -0.0118244 1445.51 1418.53 26.9813 916.202 908.289 7.91304
0.936409 0.134679 0.801729 0.0764679 0.0582115 2263.23 2522.34 259.111 94.8939 0.898942 2.06794 -0.0118238 1445.63 1418.65 26.9832 916.308 908.394 7.91363
0.936459 0.134687 0.801772 0.0764718 0.058215 2263.34 2522.45 259.115 94.8899 0.898946 2.06805 -0.0118232 1445.76 1418.77 26.9852 916.413 908.499 7.91422
0.936509 0.134694 0.801815 0.0764756 0.0582186 2263.45 2522.56 259.119 94.8858 0.89895 2.06816 -0.0118226 1445.88 1418.9 26.9871 916.519 908.604 7.9148
0.936559 0.134702 0.801857 0.0764795 0.0582221 2263.55 2522.68 259.124 94.8818 0.898954 2.06827 -0.011822 1446.01 1419.02 26.989 916.625 908.71 7.91539
0.936609 0.134709 0.8019 0.0764833 0.0582256 2263.66 2522.79 259.128 94.8778 0.898959 2.06838 -0.0118213 1446.14 1419.15 26.9909 916.731 908.815 7.91598
0.936659 0.134716 0.801942 0.0764872 0.0582291 2263.77 2522.9 259.132 94.8738 0.898963 2.06849 -0.0118207 1446.26 1419.27 26.9928 916.837 908.92 7.91656
0.936709 0.134724 0.801985 0.0764911 0.0582326 2263.88 2523.02 259.137 94.8698 0.898967 2.0686 -0.0118201 1446.39 1419.39 26.9947 916.942 909.025 7.91715
0.936759 0.134731 0.802028 0.0764949 0.0582362 2263.99 2523.13 259.141 94.8658 0.898972 2.06871 -0.0118195 1446.52 1419.52 26.9966 917.048 909.131 7.91774
0.936809 0.134738 0.80207 0.0764988 0.0582397 2264.1 2523.24 259.145 94.8617 0.898976 2.06882 -0.0118189 1446.64 1419.64 26.9985 917.154 909.236 7.91832
0.936858 0.134746 0.802113 0.0765026 0.0582432 2264.21 2523.36 259.15 94.8577 0.89898 2.06893 -0.0118183 1446.77 1419.77 27.0004 917.26 909.341 7.91891
0.936908 0.134753 0.802155 0.0765065 0.0582467 2264.31 2523.47 259.154 94.8537 0.898984 2.06905 -0.0118176 1446.89 1419.89 27.0024 917.366 909.446 7.9195
0.936958 0.134761 0.802198 0.0765103 0.0582503 2264.42 2523.58 259.159 94.8497 0.898989 2.06916 -0.011817 1447.02 1420.02 27.0043 917.472 909.551 7.92008
0.937008 0.134768 0.80224 0.0765142 0.0582538 2264.53 2523.69 259.163 94.8457 0.898993 2.06927 -0.0118164 1447.15 1420.14 27.0062 917.577 909.657 7.92067
0.937058 0.134775 0.802283 0.0765181 0.0582573 2264.64 2523.81 259.167 94.8417 0.898997 2.06938 -0.0118158 1447.27 1420.26 27.0081 917.683 909.762 7.92126
0.937108 0.134783 0.802326 0.0765219 0.0582608 2264.75 2523.92 259.172 94.8376 0.899001 2.06949 -0.0118152 1447.4 1420.39 27.01 917.789 909.867 7.92185
0.937158 0.13479 0.802368 0.0765258 0.0582643 2264.86 2524.03 259.176 94.8336 0.899006 2.0696 -0.0118146 1447.52 1420.51 27.0119 917.895 909.972 7.92243
0.937208 0.134797 0.802411 0.0765296 0.0582679 2264.97 2524.15 259.18 94.8296 0.89901 2.06971 -0.0118139 1447.65 1420.64 27.0138 918.001 910.078 7.92302
0.937258 0.134805 0.802453 0.0765335 0.0582714 2265.07 2524.26 259.185 94.8256 0.899014 2.06982 -0.0118133 1447.78 1420.76 27.0157 918.107 910.183 7.92361
0.937308 0.134812 0.802496 0.0765373 0.0582749 2265.18 2524.37 259.189 94.8216 0.899019 2.06993 -0.0118127 1447.9 1420.88 27.0177 918.212 910.288 7.92419
0.937358 0.13482 0.802539 0.0765412 0.0582784 2265.29 2524.49 259.193 94.8176 0.899023 2.07004 -0.0118121 1448.03 1421.01 27.0196 918.318 910.394 7.92478
0.937408 0.134827 0.802581 0.0765451 0.058282 2265.4 2524.6 259.198 94.8136 0.899027 2.07015 -0.0118115 1448.15 1421.13 27.0215 918.424 910.499 7.92537
0.937458 0.134834 0.802624 0.0765489 0.0582855 2265.51 2524.71 259.202 94.8096 0.899031 2.07026 -0.0118109 1448.28 1421.26 27.0234 918.53 910.604 7.92595
0.937508 0.134842 0.802666 0.0765528 0.058289 2265.62 2524.82 259.206 94.8055 0.899036 2.07037 -0.0118102 1448.41 1421.38 27.0253 918.636 910.709 7.92654
0.937558 0.134849 0.802709 0.0765566 0.0582925 2265.73 2524.94 259.211 94.8015 0.89904 2.07048 -0.0118096 1448.53 1421.51 27.0272 918.742 910.815 7.92713
0.937608 0.134857 0.802751 0.0765605 0.058296 2265.83 2525.05 259.215 94.7975 0.899044 2.0706 -0.011809 1448.66 1421.63 27.0291 918.848 910.92 7.92771
0.937658 0.134864 0.802794 0.0765643 0.0582996 2265.94 2525.16 259.219 94.7935 0.899048 2.07071 -0.0118084 1448.79 1421.75 27.031 918.954 911.025 7.9283
0.937708 0.134871 0.802837 0.0765682 0.0583031 2266.05 2525.28 259.224 94.7895 0.899053 2.07082 -0.0118078 1448.91 1421.88 27.033 919.06 911.131 7.92889
0.937758 0.134879 0.802879 0.076572 0.0583066 2266.16 2525.39 259.228 94.7855 0.899057 2.07093 -0.0118072 1449.04 1422 27.0349 919.166 911.236 7.92948
0.937808 0.134886 0.802922 0.0765759 0.0583101 2266.27 2525.5 259.233 94.7815 0.899061 2.07104 -0.0118066 1449.16 1422.13 27.0368 919.271 911.341 7.93006
0.937858 0.134893 0.802964 0.0765798 0.0583136 2266.38 2525.61 259.237 94.7775 0.899066 2.07115 -0.0118059 1449.29 1422.25 27.0387 919.377 911.447 7.93065
0.937908 0.134901 0.803007 0.0765836 0.0583172 2266.49 2525.73 259.241 94.7735 0.89907 2.07126 -0.0118053 1449.42 1422.38 27.0406 919.483 911.552 7.93124
0.937958 0.134908 0.803049 0.0765875 0.0583207 2266.59 2525.84 259.246 94.7695 0.899074 2.07137 -0.0118047 1449.54 1422.5 27.0425 919.589 911.657 7.93182
0.938008 0.134916 0.803092 0.0765913 0.0583242 2266.7 2525.95 259.25 94.7655 0.899078 2.07148 -0.0118041 1449.67 1422.62 27.0444 919.695 911.763 7.93241
0.938058 0.134923 0.803135 0.0765952 0.0583277 2266.81 2526.07 259.254 94.7615 0.899083 2.07159 -0.0118035 1449.79 1422.75 27.0464 919.801 911.868 7.933
0.938108 0.13493 0.803177 0.076599 0.0583313 2266.92 2526.18 259.259 94.7575 0.899087 2.0717 -0.0118029 1449.92 1422.87 27.0483 919.907 911.974 7.93359
0.938157 0.134938 0.80322 0.0766029 0.0583348 2267.03 2526.29 259.263 94.7535 0.899091 2.07181 -0.0118022 1450.05 1423 27.0502 920.013 912.079 7.93417
0.938207 0.134945 0.803262 0.0766068 0.0583383 2267.14 2526.41 259.267 94.7494 0.899095 2.07192 -0.0118016 1450.17 1423.12 27.0521 920.119 912.184 7.93476
0.938257 0.134952 0.803305 0.0766106 0.0583418 2267.25 2526.52 259.272 94.7454 0.8991 2.07204 -0.011801 1450.3 1423.25 27.054 920.225 912.29 7.93535
0.938307 0.13496 0.803348 0.0766145 0.0583453 2267.35 2526.63 259.276 94.7414 0.899104 2.07215 -0.0118004 1450.43 1423.37 27.0559 920.331 912.395 7.93593
0.938357 0.134967 0.80339 0.0766183 0.0583489 2267.46 2526.74 259.28 94.7374 0.899108 2.07226 -0.0117998 1450.55 1423.49 27.0578 920.437 912.5 7.93652
0.938407 0.134975 0.803433 0.0766222 0.0583524 2267.57 2526.86 259.285 94.7334 0.899112 2.07237 -0.0117992 1450.68 1423.62 27.0597 920.543 912.606 7.93711
0.938457 0.134982 0.803475 0.076626 0.0583559 2267.68 2526.97 259.289 94.7294 0.899117 2.07248 -0.0117986 1450.8 1423.74 27.0617 920.649 912.711 7.9377
0.938507 0.134989 0.803518 0.0766299 0.0583594 2267.79 2527.08 259.293 94.7254 0.899121 2.07259 -0.0117979 1450.93 1423.87 27.0636 920.755 912.817 7.93828
0.938557 0.134997 0.80356 0.0766338 0.058363 2267.9 2527.2 259.298 94.7214 0.899125 2.0727 -0.0117973 1451.06 1423.99 27.0655 920.861 912.922 7.93887
0.938607 0.135004 0.803603 0.0766376 0.0583665 2268.01 2527.31 259.302 94.7174 0.899129 2.07281 -0.0117967 1451.18 1424.12 27.0674 920.967 913.027 7.93946
0.938657 0.135011 0.803646 0.0766415 0.05837 2268.12 2527.42 259.307 94.7134 0.899134 2.07292 -0.0117961 1451.31 1424.24 27.0693 921.073 913.133 7.94004
0.938707 0.135019 0.803688 0.0766453 0.0583735 2268.22 2527.53 259.311 94.7094 0.899138 2.07303 -0.0117955 1451.44 1424.36 27.0712 921.179 913.238 7.94063
0.938757 0.135026 0.803731 0.0766492 0.058377 2268.33 2527.65 259.315 94.7054 0.899142 2.07314 -0.0117949 1451.56 1424.49 27.0731 921.285 913.344 7.94122
0.938807 0.135034 0.803773 0.076653 0.0583806 2268.44 2527.76 259.32 94.7014 0.899147 2.07325 -0.0117943 1451.69 1424.61 27.075 921.391 913.449 7.94181
0.938857 0.135041 0.803816 0.0766569 0.0583841 2268.55 2527.87 259.324 94.6974 0.899151 2.07336 -0.0117936 1451.81 1424.74 27.077 921.497 913.555 7.94239
0.938907 0.135048 0.803859 0.0766608 0.0583876 2268.66 2527.99 259.328 94.6934 0.899155 2.07348 -0.011793 1451.94 1424.86 27.0789 921.603 913.66 7.94298
0.938957 0.135056 0.803901 0.0766646 0.0583911 2268.77 2528.1 259.333 94.6894 0.899159 2.07359 -0.0117924 1452.07 1424.99 27.0808 921.709 913.766 7.94357
0.939007 0.135063 0.803944 0.0766685 0.0583946 2268.88 2528.21 259.337 94.6854 0.899164 2.0737 -0.0117918 1452.19 1425.11 27.0827 921.815 913.871 7.94415
0.939057 0.13507 0.803986 0.0766723 0.0583982 2268.98 2528.33 259.341 94.6814 0.899168 2.07381 -0.0117912 1452.32 1425.24 27.0846 921.921 913.977 7.94474
0.939107 0.135078 0.804029 0.0766762 0.0584017 2269.09 2528.44 259.346 94.6774 0.899172 2.07392 -0.0117906 1452.45 1425.36 27.0865 922.027 914.082 7.94533
0.939157 0.135085 0.804071 0.07668 0.0584052 2269.2 2528.55 259.35 94.6734 0.899176 2.07403 -0.01179 1452.57 1425.48 27.0884 922.133 914.187 7.94592
0.939207 0.135093 0.804114 0.0766839 0.0584087 2269.31 2528.66 259.354 94.6695 0.899181 2.07414 -0.0117893 1452.7 1425.61 27.0904 922.239 914.293 7.9465
0.939257 0.1351 0.804157 0.0766877 0.0584123 2269.42 2528.78 259.359 94.6655 0.899185 2.07425 -0.0117887 1452.82 1425.73 27.0923 922.346 914.398 7.94709
0.939307 0.135107 0.804199 0.0766916 0.0584158 2269.53 2528.89 259.363 94.6615 0.899189 2.07436 -0.0117881 1452.95 1425.86 27.0942 922.452 914.504 7.94768
0.939357 0.135115 0.804242 0.0766955 0.0584193 2269.64 2529 259.367 94.6575 0.899193 2.07447 -0.0117875 1453.08 1425.98 27.0961 922.558 914.609 7.94827
0.939406 0.135122 0.804284 0.0766993 0.0584228 2269.74 2529.12 259.372 94.6535 0.899198 2.07458 -0.0117869 1453.2 1426.11 27.098 922.664 914.715 7.94885
0.939456 0.13513 0.804327 0.0767032 0.0584263 2269.85 2529.23 259.376 94.6495 0.899202 2.07469 -0.0117863 1453.33 1426.23 27.0999 922.77 914.82 7.94944
0.939506 0.135137 0.80437 0.076707 0.0584299 2269.96 2529.34 259.38 94.6455 0.899206 2.0748 -0.0117857 1453.46 1426.35 27.1018 922.876 914.926 7.95003
0.939556 0.135144 0.804412 0.0767109 0.0584334 2270.07 2529.45 259.385 94.6415 0.89921 2.07492 -0.011785 1453.58 1426.48 27.1038 922.982 915.032 7.95062
0.939606 0.135152 0.804455 0.0767147 0.0584369 2270.18 2529.57 259.389 94.6375 0.899215 2.07503 -0.0117844 1453.71 1426.6 27.1057 923.088 915.137 7.9512
0.939656 0.135159 0.804497 0.0767186 0.0584404 2270.29 2529.68 259.393 94.6335 0.899219 2.07514 -0.0117838 1453.84 1426.73 27.1076 923.194 915.243 7.95179
0.939706 0.135166 0.80454 0.0767225 0.058444 2270.4 2529.79 259.398 94.6295 0.899223 2.07525 -0.0117832 1453.96 1426.85 27.1095 923.301 915.348 7.95238
0.939756 0.135174 0.804582 0.0767263 0.0584475 2270.5 2529.91 259.402 94.6255 0.899227 2.07536 -0.0117826 1454.09 1426.98 27.1114 923.407 915.454 7.95297
0.939806 0.135181 0.804625 0.0767302 0.058451 2270.61 2530.02 259.407 94.6215 0.899232 2.07547 -0.011782 1454.22 1427.1 27.1133 923.513 915.559 7.95355
0.939856 0.135189 0.804668 0.076734 0.0584545 2270.72 2530.13 259.411 94.6175 0.899236 2.07558 -0.0117814 1454.34 1427.23 27.1152 923.619 915.665 7.95414
0.939906 0.135196 0.80471 0.0767379 0.058458 2270.83 2530.25 259.415 94.6136 0.89924 2.07569 -0.0117807 1454.47 1427.35 27.1171 923.725 915.77 7.95473
0.939956 0.135203 0.804753 0.0767417 0.0584616 2270.94 2530.36 259.42 94.6096 0.899244 2.0758 -0.0117801 1454.59 1427.48 27.1191 923.831 915.876 7.95531
0.940006 0.135211 0.804795 0.0767456 0.0584651 2271.05 2530.47 259.424 94.6056 0.899249 2.07591 -0.0117795 1454.72 1427.6 27.121 923.937 915.982 7.9559
0.940056 0.135218 0.804838 0.0767494 0.0584686 2271.16 2530.58 259.428 94.6016 0.899253 2.07602 -0.0117789 1454.85 1427.72 27.1229 924.044 916.087 7.95649
0.940106 0.135225 0.804881 0.0767533 0.0584721 2271.26 2530.7 259.433 94.5976 0.899257 2.07613 -0.0117783 1454.97 1427.85 27.1248 924.15 916.193 7.95708
0.940156 0.135233 0.804923 0.0767572 0.0584757 2271.37 2530.81 259.437 94.5936 0.899261 2.07624 -0.0117777 1455.1 1427.97 27.1267 924.256 916.298 7.95766
0.940206 0.13524 0.804966 0.076761 0.0584792 2271.48 2530.92 259.441 94.5896 0.899266 2.07636 -0.0117771 1455.23 1428.1 27.1286 924.362 916.404 7.95825
0.940256 0.135248 0.805008 0.0767649 0.0584827 2271.59 2531.04 259.446 94.5856 0.89927 2.07647 -0.0117765 1455.35 1428.22 27.1305 924.468 916.509 7.95884
0.940306 0.135255 0.805051 0.0767687 0.0584862 2271.7 2531.15 259.45 94.5817 0.899274 2.07658 -0.0117758 1455.48 1428.35 27.1325 924.574 916.615 7.95943
0.940356 0.135262 0.805093 0.0767726 0.0584897 2271.81 2531.26 259.454 94.5777 0.899278 2.07669 -0.0117752 1455.61 1428.47 27.1344 924.681 916.721 7.96001
0.940406 0.13527 0.805136 0.0767764 0.0584933 2271.92 2531.37 259.459 94.5737 0.899283 2.0768 -0.0117746 1455.73 1428.6 27.1363 924.787 916.826 7.9606
0.940456 0.135277 0.805179 0.0767803 0.0584968 2272.02 2531.49 259.463 94.5697 0.899287 2.07691 -0.011774 1455.86 1428.72 27.1382 924.893 916.932 7.96119
0.940506 0.135284 0.805221 0.0767841 0.0585003 2272.13 2531.6 259.467 94.5657 0.899291 2.07702 -0.0117734 1455.99 1428.85 27.1401 924.999 917.038 7.96178
0.940556 0.135292 0.805264 0.076788 0.0585038 2272.24 2531.71 259.472 94.5617 0.899295 2.07713 -0.0117728 1456.11 1428.97 27.142 925.106 917.143 7.96237
0.940606 0.135299 0.805306 0.0767919 0.0585073 2272.35 2531.83 259.476 94.5577 0.8993 2.07724 -0.0117722 1456.24 1429.09 27.1439 925.212 917.249 7.96295
0.940655 0.135307 0.805349 0.0767957 0.0585109 2272.46 2531.94 259.48 94.5538 0.899304 2.07735 -0.0117716 1456.36 1429.22 27.1459 925.318 917.354 7.96354
0.940705 0.135314 0.805392 0.0767996 0.0585144 2272.57 2532.05 259.485 94.5498 0.899308 2.07746 -0.0117709 1456.49 1429.34 27.1478 925.424 917.46 7.96413
0.940755 0.135321 0.805434 0.0768034 0.0585179 2272.68 2532.17 259.489 94.5458 0.899312 2.07757 -0.0117703 1456.62 1429.47 27.1497 925.53 917.566 7.96472
0.940805 0.135329 0.805477 0.0768073 0.0585214 2272.78 2532.28 259.493 94.5418 0.899316 2.07768 -0.0117697 1456.74 1429.59 27.1516 925.637 917.671 7.9653
0.940855 0.135336 0.805519 0.0768111 0.058525 2272.89 2532.39 259.498 94.5378 0.899321 2.0778 -0.0117691 1456.87 1429.72 27.1535 925.743 917.777 7.96589
0.940905 0.135343 0.805562 0.076815 0.0585285 2273 2532.5 259.502 94.5339 0.899325 2.07791 -0.0117685 1457 1429.84 27.1554 925.849 917.883 7.96648
0.940955 0.135351 0.805604 0.0768189 0.058532 2273.11 2532.62 259.506 94.5299 0.899329 2.07802 -0.0117679 1457.12 1429.97 27.1573 925.956 917.988 7.96707
0.941005 0.135358 0.805647 0.0768227 0.0585355 2273.22 2532.73 259.511 94.5259 0.899333 2.07813 -0.0117673 1457.25 1430.09 27.1593 926.062 918.094 7.96765
0.941055 0.135366 0.80569 0.0768266 0.058539 2273.33 2532.84 259.515 94.5219 0.899338 2.07824 -0.0117667 1457.38 1430.22 27.1612 926.168 918.2 7.96824
0.941105 0.135373 0.805732 0.0768304 0.0585426 2273.44 2532.96 259.519 94.5179 0.899342 2.07835 -0.0117661 1457.5 1430.34 27.1631 926.274 918.306 7.96883
0.941155 0.13538 0.805775 0.0768343 0.0585461 2273.54 2533.07 259.524 94.514 0.899346 2.07846 -0.0117654 1457.63 1430.46 27.165 926.381 918.411 7.96942
0.941205 0.135388 0.805817 0.0768381 0.0585496 2273.65 2533.18 259.528 94.51 0.89935 2.07857 -0.0117648 1457.76 1430.59 27.1669 926.487 918.517 7.97
